科学家,句子编号,句子,情感得分,情感类别
谢希德,31,"同时,复旦大学美国研究中 心也是在她的领导下建立起来的,她为中心的发展鞠躬尽瘁,直到 生命的最后一息,她是复旦大学美研中心开天辟地第一人",1.0,正面
谢希德,32,"谢希德先生是著名的科学家、教育家,又是一位社会活动家, 她的社会影响非常之广,人们熟知她在社会活动方面为国家所做 的巨大贡献",0.0,中性
谢希德,33,"但是,在我们学生辈的心目中,她首先是一位伟大 的物理学家,她以国内外学者所崇敬的科学家个人魅力征服了他 人的心灵,在我们心里最不可磨灭的是她对科学和教育事业的杰 出贡献",1.0,正面
谢希德,34,"在谢先生逝世时发布的《谢希德同志生平》中有这样几 句话:谢希德先生是我国在半导体物理学方面的开拓者之一, 又是我国表面物理学的先驱者和奠基人,是我国在国际上这些 学科的代表人物",0.0,中性
谢希德,35,这应该是对谢先生在科学上的贡献的最好 概括,1.0,正面
谢希德,36,"谢希德先生的事迹非常广泛,为这样一位伟人作传是不容易 的",0.0,中性
谢希德,37,"本书作者之一王增藩先生曾在谢先生身边工作了十多个年 头,作为一个有心人,他积累和保留了不少弥足珍贵的资料和照 片",0.0,中性
谢希德,38,"为了写好这本传记,他还走访了很多专家、学者和谢先生的同 事、学生以及身边的工作人员",0.0,中性
谢希德,39,"多年辛勤的劳动,加上他的合作 者、复旦大学新闻学院刘志祥硕士的优美文笔,产生了这一结晶, 使复旦大学百年校庆更增添了一点鲜艳的光彩",1.0,正面
谢希德,40,"虽然对于谢先生 在各个方面的贡献与成就,很难点滴不漏地反映在一本书中,但是 作者的笔触已经涉及谢先生工作和生活的各个方面,为读者提供 了许多感人至深的故事和细节,特别是对谢先生的人格魅力有精 彩的描述,足以令人欣慰",1.0,正面
谢希德,41,"在缅怀谢希德先生的同时,我们决不能忘却她的终生伴侣、与 她相濡以沫的生物化学家曹天钦先生",0.0,中性
谢希德,42,"他放弃了在英国剑桥大学 很高的学术地位,与谢先生一起历尽艰辛,回到新中国的怀抱",-1.0,负面
谢希德,43,"他 和谢先生正好在1956年的同一天加入中国共产党,成为忠诚的共 产主义战士",0.0,中性
谢希德,44,"在文化大革命的动乱年代,他们二人又都同样遭 受到残酷迫害,被长时间隔离审查、批斗,曹先生更因此落下严重 疾患以致后来不幸早逝",-1.0,负面
谢希德,45,1980年他们二人又同时当选为中国科学 院学部委员(院士),0.0,中性
谢希德,46,"他们二人生前共同立下遗愿,并且实现了身 后将遗体捐献给祖国的医学事业",0.0,中性
谢希德,47,"他们二人以曹先生过去的友 人、一位烈士的名字给自己儿子起名曹惟正,以寄托他们对解放前 为党、为人民捐躯的革命者的思念",0.0,中性
谢希德,48,"谢先生在厦门大学的校友曾 以希德女杰四个字为字头,写了一首诗来赞美她;谢先生逝世四 周年的甲申清明,复旦大学应用表面物理国家重点实验室的同仁 们去龙华烈士陵园祭奠谢先生和曹先生时,陆栋教授以天钦英 豪为字头也写了一首和诗,两首诗一起供奉在谢先生和曹先生的 遗像前",1.0,正面
谢希德,49,"希圣希贤领学风 德慧术智紧疚躬 女流从此亦强者 杰出中华举世崇 天教器宇非凡同 钦仰生化成一宗 英才已与时际会 豪情浦江有烈风 谨转录在此,以缅怀两位先生,传诵于后世",1.0,正面
谢希德,50,是为序以追思先人,0.0,中性
谢希德,51,"王 迅 写于二五年三月十九日 谢希德先生八十四周年诞辰 后 记 /330 《周易》有云,天行健,君子以自强不息;地势坤,君 子以厚德载物,《老子》又云,大音希声,大象无形,是 故天地贵希,君子厚德",0.0,中性
谢希德,52,"人如其名,谢希德就是这样一位 光耀于我国科学历史的著名物理学家、教育家和社会活 动家",0.0,中性
谢希德,53,"第一章 凌空雏凤破岚烟 我出身于知识分子家庭,父亲是我国前辈物理学家 谢玉铭教授,曾于1923年赴美留学,先后在哥伦比亚大 学和芝加哥大学攻读,并获得硕士、博士学位",0.0,中性
谢希德,54,"他早年的 求学经历和治学精神对我幼年时的学习成长影响很深, 父亲常有言道,中国需要科学,这句话自幼年起就时时 激励我,在我心灵深处早早地植下了为振兴中华而学习 的种子,从此根深蒂固 谢希德 1.椰航万国出群才 泉州市地处福建省东南部,和台湾一衣带水、隔海相 望,是我国东南的重要门户",1.0,正面
谢希德,55,"自唐代起,泉州开始成为我 国对外通商的重要口岸之一,后经五代、宋、元历代风云 变幻,被誉为梯航万国的东南巨镇",0.0,中性
谢希德,56,"明清以后,由于连 年战乱,倭寇、西方殖民者侵扰不断,加以封建王朝的禁 海和迁界,泉州的海外交通贸易逐步走向衰弱",0.0,中性
谢希德,57,"而 今,走向新世纪的泉州,作为著名的侨乡,以其得天独厚的地理环 境,兼天时、地利、人和于一身,再次崛起于我国的东南沿海",0.0,中性
谢希德,58,"泉州是国务院首批公布的24个历史文化名城之一,市内风景 名胜奇特,文物古迹众多",0.0,中性
谢希德,59,"泉州刺桐港扼晋江下游,水道深邃、 港湾曲折,自唐代至元朝一直是我国主要的对外贸易港口,是古代 海上丝绸之路的起点,曾享有东方第一大港的盛誉",0.0,中性
谢希德,60,"一时之 间,商贾群聚、货舶云集,有市井十洲人之盛况",0.0,中性
谢希德,61,"作为泉州港的 重要组成部分,泉州湾有后渚、石湖、蚶江等重要港口",0.0,中性
谢希德,62,"自古以来,濒海之民,亦多璀璨之星",0.0,中性
谢希德,63,"在波澜起伏的历史长河 中,泉州人才辈出,学问、事功、文章、气节,前后相望",0.0,中性
谢希德,64,"我国著名物 理学家谢希德教授,1921年3月19日就出生在这座文化古城的蚶 江镇赤湖乡",0.0,中性
谢希德,65,"她的祖家世代从事农商,时常往来于福建和台湾之 间贩货,家境尚好",0.0,中性
谢希德,66,"然而,祖父30岁不到即英年早逝,此后家里的 生计全部依靠祖母操持,经济越来越拮据,日子也过得越来越 艰难",0.0,中性
谢希德,67,"谢希德的父亲谢玉铭,是一位毕生奉献教育事业的老学者,亦 是物理学界一位有所贡献的科学家",1.0,正面
谢希德,68,"谢玉铭生于1895年,四岁时 父亲早逝,但是有一个十分能干、非常疼爱他的母亲,从而弥补了 过早失去父爱的不幸",-1.0,负面
谢希德,69,"母子二人,克勤克俭,相依为命",0.0,中性
谢希德,70,"小学毕业 后,他进入福建泉州私立培元中学,继续他的学习生涯",0.0,中性
谢希德,71,"培元中学是一所由英国长老会设立的学校,虽然学校没有实 行工读制度,但谢玉铭的四年中学费用,完全是由他自己利用课余 时间赚钱支付",0.0,中性
谢希德,72,"穷人的孩子早当家,当时国内最大的一家图书 公司尚无法印出挂在墙上的地图,具有绘画才能的谢玉铭就利用 假期,在宣纸上画了许多亚洲、欧洲、日本、台湾等地的地图,由校 长在暑期教师聚会的时候拿给洋人看,因而引起外国人士的争先 购置",1.0,正面
谢希德,73,"就这样,他凭借自己的辛勤劳动,平均一年可以赚得80块 大洋,不但还清了家庭债务,还足以缴付自己的学费,生活上也绰 绰有余",0.0,中性
谢希德,74,"在谢玉铭念中学二年级时,培元中学校长的一位朋友表示愿 在泉州培元中学其父谢玉铭 捐造的图书馆前留影(1990 年冬) 意帮助一个学生进大学深造",1.0,正面
谢希德,75,"经过综合筛选,谢玉铭有幸成为最 合适的人选,但入学有一个条件,即必须学过平面几何",0.0,中性
谢希德,76,"当时,培 元中学并没有开设这门课程,谢玉铭凭借自己的聪明才智和刻苦 勤奋,突击自学而顺利考进北平协和大学",0.0,中性
谢希德,77,"在北平协和大学读书期间,谢玉铭再次遇到类似的情况",0.0,中性
谢希德,78,"一 天,校长突然问他为什么没有立体几何的成绩",0.0,中性
谢希德,79,"事实上,谢玉铭还 没学过这门课,又怎么可能会有成绩呢?他没有正面回答校长的 问话,只说以后会有这门课的成绩",0.0,中性
谢希德,80,"此后,他又通过刻苦自学,顺 利地取得了立体几何的优秀成绩",1.0,正面
谢希德,81,"谢玉铭由北平协和大学(后来 几所教会大学合并为一所,取名燕京大学)毕业后,回到培元中学 任教,与正在培英中学念书的郭瑜瑾小姐结婚",0.0,中性
谢希德,82,"机会总是光顾有准备的头脑,在大学就特别重视英文学习 的谢玉铭,又一次遇到好的机会",0.0,中性
谢希德,83,"1921年,燕京大学聘请他回校教 物理课程",0.0,中性
谢希德,84,"于是他一边教书,一边进修高等物理,对当时学校采用 英文版教材亦应付自如",0.0,中性
谢希德,85,"正是由于平时的刻苦学习和严格要求, 谢玉铭具备了进一步深造的基础",0.0,中性
谢希德,86,"1923年,他获得了洛克菲勒基 金会奖学金,离开灾难深重的祖国,踏上赴美留学的征途",0.0,中性
谢希德,87,"与此同 时,郭瑜瑾也到厦门大学念书",0.0,中性
谢希德,88,"在美国的第一年,谢玉铭进入纽约 哥伦比亚大学研究生院攻读物理学,并提早一年时间,获得理学硕 士学位",0.0,中性
谢希德,89,"此后,谢玉铭转学芝加哥大学,开始攻读博士学位",0.0,中性
谢希德,90,"按规定, 当时要取得攻读博士学位资格,还必须修过德文或法文,并在博士 入学考试前通过外语考试",0.0,中性
谢希德,91,"在攻读物理学的同时,他仅用六个月 的时间苦苦自修德语,终于通过了考试",0.0,中性
谢希德,92,"宝剑锋从磨砺出,梅花 香自苦寒来,正是他多年的孜孜不倦,最后在美国获得博士学位, 开始在物理学界崭露头角",0.0,中性
谢希德,93,"他这些勤奋刻苦、自学成才、锲而不舍 的优良品质,给谢希德幼小的心灵以深刻的影响,对她后来的发展 起到了关键性的作用",1.0,正面
谢希德,94,"钟灵毓秀、地杰人灵,一方山水养一方亲人,谢希德就是从这 样的地方和家庭中走出来的",0.0,中性
谢希德,95,"有着深刻家乡文化影响的她,此后 不管走到何方,总不忘家乡养育之恩",0.0,中性
谢希德,96,"东方管理学派创始人、复旦 大学泉州籍教授苏东水说,谢希德爱国爱乡,心系家乡冷暖和发 展,在泉州人民中间广为传扬",0.0,中性
谢希德,97,"1987年泉州在上海成立上海泉州 侨乡开发协会,其成员有院士、科学家、教授、企业家等,谢希德担 任名誉会长,该协会成为联系泉州和上海的桥梁",0.0,中性
谢希德,98,"每逢召开重要 会议,谢希德教授有请必到,而且提出不少中肯的建议,泉州的发 展也凝聚了她的汗水和心血",0.0,中性
谢希德,99,"2. 试 译 电 码 1925年3月,郭瑜瑾不幸患了伤寒病,由于当时医疗条件的 限制和医院误诊的因素,被夺走了年轻的生命,因此小希德过早 地失去了母爱",-1.0,负面
谢希德,100,"造化弄人,谢玉铭四岁丧父,谢希德四岁丧母,相 同的不幸在两代人身上出现得如此巧合,这再次给他们一家人带 来沉重的打击",-1.0,负面
谢希德,101,"那时,谢玉铭正在美国芝加哥大学攻读物理博士学位,隔洋相 望、路途遥远且事发突然,他来不及赶回来料理妻子的后事",0.0,中性
谢希德,102,"白 发人送黑发人,一切自然由小希德的祖母一肩承担了下来",0.0,中性
谢希德,103,"不幸 发生后,白发苍颜的祖母强忍着巨大的伤痛,把全部希望寄托在小 希德身上,终日细心看护着她,以慰藉自己痛苦孤寂的心灵和远在 异乡求学的儿子",-0.3333,负面
谢希德,104,"四岁的小希德,在祖母无微不至的照料下,长得 既文静懂事,又活泼可爱",0.0,中性
谢希德,105,"郭瑜瑾去世一年后,谢玉铭才从海外学成归来,立即从北平回 泉州看望母亲和女儿,一家三代人终于团聚了",0.0,中性
谢希德,106,"小希德想念父亲, 更想念母亲",0.0,中性
谢希德,107,"虽然她得到祖母的厚爱,但年幼的希德多么期望从 父母那里得到更多的父爱和母爱啊!然而,半世奔波苦,终为生计 忙",0.0,中性
谢希德,108,"谢玉铭在泉州没逗留多久,便匆匆赶赴北平,走上了新的工作 岗位,应聘到燕京大学物理系执教",0.0,中性
谢希德,109,"工作的第一年间,谢玉铭结识了当时在燕京大学数学系学习 的四年级学生张舜英小姐,她后来成为谢希德的继母",0.0,中性
谢希德,110,"六岁那年, 小希德和祖母迁居北平,住进了燕京大学燕东园的一座小楼",0.0,中性
谢希德,111,"谢 玉铭整日忙于教学和科学研究,无暇照顾好她",1.0,正面
谢希德,112,"小希德除了上学 之外,就与祖母相依为伴,过着一种恬静安然的生活",0.0,中性
谢希德,113,"一天清晨,邮递员送来一份给谢玉铭的急电",0.0,中性
谢希德,114,"当时张舜英小 姐正在上海中西女塾教书,谢玉铭正好到上海去探望她",0.0,中性
谢希德,115,"祖母忙 着料理家务,小希德听到说话声,她们不约而同地奔出门去,从邮 递员手中接过一份电报",0.0,中性
谢希德,116,"祖母非常挂念电报内容,担心会有什么 紧急的事情要处理,于是心急地拆开电报,想马上看个明白",-1.0,负面
谢希德,117,"可 是,映入眼帘的,却是一组组四位的阿拉伯数字",0.0,中性
谢希德,118,"她内心责怪邮电 局如此不负责任,竟然不翻译电报,到哪里去找人翻译呢? 那时,祖母手握着如同天书一般的电报,流露出无可奈何的神 情",-1.0,负面
谢希德,119,"这一切,小希德都看在眼里,很是善解人意,但又胆怯地对祖 母说,父亲书橱里好像有一本翻译电报的本子,靠它也许能翻译出 电文",-1.0,负面
谢希德,120,"祖母似乎看到希望,便把电报交给小孙女",1.0,正面
谢希德,121,"于是,小希德搬 来小板凳,动作敏捷地搜寻一个个书架",0.0,中性
谢希德,122,"最后,她在书架的最上 层,找到了那本小电码本",0.0,中性
谢希德,123,"她一阵欣喜,差点从凳子上摔下来",0.0,中性
谢希德,124,"在 一阵摇晃之后,她用小手扶着书架,慢慢地从凳子上下来",0.0,中性
谢希德,125,"在小书台上,小希德双手飞快地翻着电码本,按字码的大小号 码,跳跃着翻译",0.0,中性
谢希德,126,"电报上一组组阿拉伯字的下面,逐渐地填上汉 字,还有几个字她不认识,就依样画葫芦地写上去",0.0,中性
谢希德,127,"祖母在一旁认 真地看着孙女的翻译,为她的聪明伶俐感到由衷的高兴",0.0,中性
谢希德,128,"当小希 德把电文连贯起来念一遍之后,祖母终于知道了电文的内容",0.0,中性
谢希德,129,"最 后,在周围朋友的帮助下,祖母和她及时处理了这件要事",1.0,正面
谢希德,130,"父亲回家后得知此事,把小希德抱起来,连连称赞她聪明能 干,会帮助大人做事了",1.0,正面
谢希德,131,"小希德只是抿着嘴笑,可心里真有说不出 的高兴",0.0,中性
谢希德,132,"3. 浸游书海有乾坤 小荷才露尖尖角,早有蜻蜓立上头,或是遗传或是幼承家 学,谢希德从小就展现出卓尔不群的学习天赋",1.0,正面
谢希德,133,"刚到北平的第一个秋天,由于不会说国语,谢希德先上幼稚 园,那时的她已能阅读和做简单的算术",0.0,中性
谢希德,134,"当她学会国语后,第二 学期就跑到在同一个院中的燕京大学附小一年级去上课了",0.0,中性
谢希德,135,"同年 4月,燕京大学心理学系学生对附属小学的一些学生进行智商测 验,老师告诉谢希德的父亲,由于智商较高,她被获准在秋天跳级 升入三年级",0.0,中性
谢希德,136,"谢希德七岁那年夏天,父亲与张舜英女士结婚;继母对她十分 疼爱,给她幼小的心灵以极大安慰",0.0,中性
谢希德,137,"那时,性格文静的她心田里自 小孕育着爱学习的思想,最大的爱好就是呆在父亲那藏书丰富的 书房",0.0,中性
谢希德,138,"在那里,除了陈列着父亲许许多多物理科学的书,还藏有一 些文学书籍,年幼的她起初看不懂,但是有限的涉猎也带她走入丰 富多彩的世界",0.0,中性
谢希德,139,"自然,对不喜欢外出玩耍,也不喜欢体育运动的谢希德来说, 书籍是她唯一的亲密伙伴,读书也逐渐成为她生活中的第一需要",-1.0,负面
谢希德,140,"在那么多书中,有些只了解书名或凭借一些插图猜测大意,她就觉 得十分有趣,并似懂非懂地啃了起来",0.0,中性
谢希德,141,"后来识字多了,她便开始读 起《水浒传》、《儒林外史》等名著",0.0,中性
谢希德,142,"特别是《水浒传》,她爱不释手, 起码念过七八遍, 一些内容甚至达到脱口而出的境界",0.0,中性
谢希德,143,"那书中108 将栩栩如生的人物形象及跌宕起伏的故事情节,给幼小的她展开 了一个丰富的世界,也促进了她的形象思维和文字驾驭能力的提 高",0.0,中性
谢希德,144,"《儒林外史》中的一些内容则过于深奥,幼小的她那时还无法 理解官场中的黑暗",0.0,中性
谢希德,145,"但是从此,谢希德一直爱好文学书籍,以至在 漫长的人生岁月中,阅读文学作品成了丰富她业余生活和精神境 界的一项重要活动",0.0,中性
谢希德,146,"由于她从小勤奋好学,又有比较优越的学习 环境,为她日后成才奠定了坚实的基础",0.0,中性
谢希德,147,"后来谢希德担任固体物 理教研组组长后,著名语言学家、时任复旦大学校长陈望道对她的 中文功底赞誉有加,这不得不归功于小时的良好读书习惯所带来 的广泛涉猎",0.0,中性
谢希德,148,"书籍是人类进步的阶梯,每每提起儿时读书的故事,谢希德 总是沉浸在愉快的回忆之中",1.0,正面
谢希德,149,"1997年底,70多岁的她还兴趣盎然 地谈起了三代人的读书习惯",0.0,中性
谢希德,150,"据她说,幼年时期自己是怎样读书 的,已记不太清楚",0.0,中性
谢希德,151,"只记得那时并没有许多玩具,最吸引她的地方 是父亲的书房",0.0,中性
谢希德,152,"由于父亲每晚在书房工作到深夜,他的勤奋深深 地激励着她的读书学习",0.0,中性
谢希德,153,"每逢节假日,她都很少出去玩,而是在家 中超前地自习",0.0,中性
谢希德,154,"在她看来,读书从来不是一种负担,而是一种乐 专心致力于写 作(1983年) 趣、一种自然",0.0,中性
谢希德,155,"这样,从小形成的习惯也一直持续终生,读报看书 和坐在计算机前写作已是她最大的乐趣",0.0,中性
谢希德,156,"谈到读报,其实谢希德还有一段鲜为人知的往事,就是她读 报的乐趣是从关心体育新闻开始的",1.0,正面
谢希德,157,"在抗日战争前,我国唯一振 奋人心的体育新闻大约是撑竿跳健将符保卢在一次世界大赛的 预选中出线,一家报纸居然用套红的字登出来,给她留下了极深 的印象",0.0,中性
谢希德,158,"从那以后,她几乎每天坚持看报,关心国家和世界大事, 但是体育新闻仍是吸引她的重点,虽然她自己并不喜欢从事体育 运动",0.3333,正面
谢希德,159,"在她的思想里,体育是衡量一个国家国民素质进步的重要 指标,热爱体育就是爱国的表现,关心体育就是关心祖国的发展",1.0,正面
谢希德,160,"作为一个体育迷,她经常为我国体育健儿带来的赛场捷报兴奋不 已,但也时常为我国足球的现状感叹,为上海申花队捏把汗",1.0,正面
谢希德,161,"当 然,由于她教学、科研以及领导工作繁重,实际上整场的足球赛看 得很少,只是不忘跟踪排名榜,关心着足球的发展,关心申花队的 成 长",1.0,正面
谢希德,162,"书香门第,家学秉承",0.0,中性
谢希德,163,"到了谢希德儿子曹惟正一代,读书学习 的环境发生了很大的变化",0.0,中性
谢希德,164,"1966年之前,家庭的经济条件比较殷 实,她每个周末就和爱人带着儿子逛书店,尽量满足儿子的买书要 求",0.0,中性
谢希德,165,"日积月累,家中收藏了许多完整的小儿连环画,常吸引许多小 朋友放学后到她家中,坐在地板上安静地看书一直到天黑才各自 散去",0.0,中性
谢希德,166,"这样一来,书的利用率很高,小朋友看书前也不洗手,因此 书很快变得又旧又脏",0.0,中性
谢希德,167,"那时他们往往看得入迷,也忘了开灯,而谢 希德由于工作繁忙无暇顾及,因此小惟正很小时眼睛就近视了",0.0,中性
谢希德,168,"后来由于政治气候环境的影响,升学的希望很渺茫,但曹惟正受到 父母的影响,还是经常到书店买回许多旧的数理化自学辅导丛书",1.0,正面
谢希德,169,"因此,虽然他的基础没有打好,但却也没有完全荒废,粉碎四人 帮后得以升入大学,而那些常来家中看书的小朋友,后来也都圆 了各自的升学梦",0.0,中性
谢希德,170,"1990年,谢希德三代同堂了,她没有忘记将良好的读书学习 习惯传下去",0.0,中性
谢希德,171,"小孙女名叫科林,出生在美国,长到三个月后回上 与孙女在上海家中(1999年) 海和她同住",0.0,中性
谢希德,172,"大约在九个月时,每天晚饭后她就和小孙女坐在沙 发上,试图讲故事给孙女听",0.0,中性
谢希德,173,"那时,她一面看图一面用手比划着, 不过很神奇的是小孙女居然能心领神会,还特别喜欢听《白雪公 主》的故事",2.0,正面
谢希德,174,"当然,时间不可能太久,听了一会儿就要做些顽皮的 动作",0.0,中性
谢希德,175,"后来,她告诉儿子惟正,孙女已能听懂故事,儿子也感到 惊讶",0.0,中性
谢希德,176,"谢希德与她疼爱的 小孙女 一年后,小孙女回美国了,谢希德则趁每年参加美国物理学会 三月会议的机会,到儿子家小住两星期,看望孙女",0.0,中性
谢希德,177,"在十多天时 间里,她经常给小孙女林林讲故事、识汉字、做算术题",0.0,中性
谢希德,178,"在她的启 蒙下,林林从小就喜欢看书,养成了良好的学习习惯",1.0,正面
谢希德,179,"1996年春 天,还是她讲故事给孙女听,可是过了一年角色就换了过来,已经 是孙女讲故事给她听了",0.0,中性
谢希德,180,"联想起自己家族几代人的成长经历,谢希德不无感慨地说, 万丈高楼平地起,儿时养成的学习习惯,对一个人的成长应该是 有些作用的",1.0,正面
谢希德,181,"小科林的健康城长的确与她无微不至的关怀分不 开,也印证了她的说法",0.0,中性
谢希德,182,"上学以后,经过老师的测试,小孙女从幼 儿园直升二年级,学习成绩仍名列班级前茅",0.0,中性
谢希德,183,"1997年和1998年夏 天,林林到上海过暑假,谢希德请了当初教儿子钢琴的徐祖颐老师 来住处教小孙女弹琴,还每天给她出题目做功课",0.0,中性
谢希德,184,"甚至在1998年 8月,因癌症第四次复发住院前,她提前给林林出好作业题;住院后 还经常打电话询问孙女弹琴和做功课的情况",0.0,中性
谢希德,185,"科林回美国后,她 每星期通过计算机给远方的孙女布置作业;林林做完作业后,则将 答案用电子邮件发给她批改",0.0,中性
谢希德,186,"万万没想到,1999年12月中旬寄出 二元一次方程的数学题作业,竟成了她给心爱的孙女的最后一篇 作业",0.0,中性
谢希德,187,"情留学问,爱系儿孙,谢希德自小养成的读书学习习惯,不 但成就了她自己的一生,还深深影响了几代人的成长,留给了后人 无尽的思念 4. 号校贝猫女中 尽管谢希德天资聪明,又勤奋好学,算术、音乐及其他课程成 绩总是名列班级前茅,可是她的体质很弱,在班上最瘦最矮,而且 每学期几乎都因病假而被扣分,使她的学习总成绩不能每学期都 保持第一",1.0,正面
谢希德,188,"父亲和继母都挺着急,曾经带她到协和医院作详细的 全身体格检查,可结果并没有查出患有什么疾病",-1.0,负面
谢希德,189,"11岁那年,谢希德像其他学生一样,不必经过考试,就从附小 直升燕京大学附中",0.0,中性
谢希德,190,"学校离家很近,她总是提前到学校去,一有空 就看书学习",0.0,中性
谢希德,191,"附中大部分学生是燕大教职员的子弟,燕大化学系 曹敬盘老师的第四个儿子叫曹天钦,与她正好同班念书",0.0,中性
谢希德,192,"放学后, 他们可以同行回家,相互交流",0.0,中性
谢希德,193,"那时,比她大一岁的天钦,对文静、 瘦小的希德总是给予关照",0.0,中性
谢希德,194,"他们俩的学习成绩都不错,不过彼此 间暗地里进行友好的竞争,谁也不甘落后",0.0,中性
谢希德,195,"其实,谢希德和诺贝尔奖获得者、著名华裔物理学家杨振宁 也颇有渊源,可惜他们虽闻名已久但总是阴差阳错,数十年以后 才真正见面",0.0,中性
